"Antonio da Monza, workshop",-1
"Cavallini, Jovan Batta",-1
Colinet de Merties,-1
"Legare, workshop",-1
"Meckenem, Israhel van, the younger",-1
"Veris da Milano, Filippo de",-1
"Veris da Milano, Francesco",-1
Bartelmeus Pieter Soon Van Aemstelredam,-1
Jacometto (Attr),-1
"Master of Margaret of Cleves, follower",-1
"Horenbout, Gerard, school",-1
Masters of the Zwolle Bible,-1
"Plassard, Philibert",-1
"Master of Otto van Moerdrecht, workshop",-1
"Hardouyn, Germain, school",-1
"Tours, school",-1
"Kaler, Johannes",-1
Master of the Maximilian Schoolbooks (Attr),-1
Master of the Lives of the Emperors,-1
Master of the Missal of Ambroise Le Veneur,-1
"Serpin, Jean",-1
"Collault, Etienne, circle",-1
"Ceseres, John",-1
Master of Etienne Poncher,-1
"Koelderer, Joerg",-1
Master of the Paris Entries,-1
"Anovelo da Imbonate, style",-1
Master of B.F. (Attr),-1
Presbyter John of Modena,-1
"Symeone, Gabriel",-1
"Fitsetel, Tomas",-1
Master of the Burgundian Prelates (Attr),-1
Pink Canopies Group,-1
"Vrelant, Willem, school",-1
Artist of the Stockholm Psalter,-1
"Master of the Fitzwarin Psalter, associate",-1
Betremieu Group,-1
Master of the Hours of Charles of Burgundy,-1
"Markant, Jean, circle",-1
"Qazwin, or Isfahan, royal atelier",-1
Charlemagne Master,-1
Paris-Acre Master,-1
Polycratic Master,-1
"Vrelant, Willem, style",-1
"Rogiersz, Antonis",-1
"Rogiersz, Antonis (Master of Boston City of God)",-1
"Maitre Francois, atelier",-1
Vienna Master of Mary of Burgundy,-1
"Maitre Francois, circle",-1
Master of Adolph of Cleves,-1
"Colombe, Philibert",-1
Nicoletto da Modena,-1
Mazarine Master,-1
"Jean de Toulouse, workshop",-1
"Montbaston, Jeanne de",-1
Master of the Paris Boethius,-1
Master of Smit-Lesouef,-1
Apollonio de' Bonfratelli,-1
"Glockendon, Sebastian",-1
"Heins, Jan de",-1
Sinibaldo of Perugia,-1
Geraert of Bruges,-1
Jacquemart de Hesdin or Andre Beauneveu,-1
Sinibaldo the Florentine,-1
Master of the Pauline Epistles,-1
Master of the Sternberg Manuscripts,-1
Almagest Atelier,-1
"Huse, Nicolas",-1
"Master of the Krumlov Speculum, circle",-1
"Master of Catherine of Cleves, circle",-1
Paltret de Fontenai,-1
"Clouet, Jean, style",-1
Master of Sant'Alessio,-1
"Master of Sant'Alessio, workshop",-1
Canon Percevall,-1
Kuno von Falkenstein Workshop,-1
"Petrus Parmensis, workshop",-1
"Poyet, Jean, style",-1
Tweede Groep,-1
Eerst Groep,-1
"Master of the Champion des Dames, style",-1
"Master of Morgan 366, workshop",-1
Aurifaber Atelier,-1
"Fouquet, Jean, style",-1
"Master of the Geneva Latini, late followers",-1
Morgan 92 Group,-1
Johannes Sintram de Herbipoli,-1
Maubeuge Master,-1
Masters of the Delft Grisailles,-1
Master of Jean Chevrot,-1
"Pictzenini, Pietro",-1
"Caporali, Giacomo, follower",-1
"Hospitaller Master, second hand",-1
"Hospitaller Master, third hand",-1
Hieronymus Vicecomes,-1
Mouses of Touton,-1
Khael of Touton,-1
"Zavattari, Francesco",-1
Master of Lee Hours,-1
Master of Anthony of Burgundy,-1
Master of Edward I,-1
"Master of the Geneva Boccaccio, circle",-1
Master of the Jardin de vertueuse consolation,-1
"Master of the Berry Apocalypse, workshop",-1
"Gold Scrolls Group, master",-1
Maestro del Messale Orsini,-1
Master of the Morgan Bible,-1
"Giovanni da Gaibana, style",-1
"Harley Psalter, artist A",-1
Lauro Padovano,-1
Master of Walters 219,-1
"Rapicano, Nardo",-1
"Enguerrand Quarton, style",-1
"Trubert, Georges, style",-1
"Master of Philippe of Guelders, workshop",-1
"Doheny Master, workshop",-1
"1520s  Hours Workshop, style",-1
"Master of Francois de Rohan, style",-1
"Master of the David Scenes in the Grimani Breviary, workshop",-1
"Giovanni di Giuliano Boccardi, style",-1
"Illuminator of Cambrai 87, and workshop",-1
"Mildmay Master, style",-1
"Poyet, Jean, workshop (""Jean of Tours"")",-1
Master of the Birago Hours,-1
Master of the Banderoles,-1
Cholet Group,-1
"Robinet Testard, style",-1
"Horenbout, Gerard, follower",-1
"Master of the Prayerbooks of ca.1500, follower",-1
Master of Meliacin Group,-1
"Honore, Master, group",-1
Southumbrian Tiberius Group,-1
Master of Duke Humfrey's Psalms,-1
"Sanvito, Bartolomeo (Attr)",-1
Du Prat Atelier,-1
"Joel ben Simeon Feibush, circle",-1
Julio Clovis (Attr),-1
Flemish scribe,-1
Florentine artists,-1
"Bassa, Ferrer, school",-1
Catalan Master of St Mark,-1
Master of the Pontifical of Renaud de Bar,-1
Master of the Coronation of Charles V (Attr),-1
"Master of Glasgow, University Library MS Hunter 231 (Attr)",-1
"Gold Scrolls Group, master (Attr)",-1
Bohun Workshop,-1
Master of the White Inscriptions,-1
Master of the Vienna and Copenhagen Toison d'Or,-1
Master of the Getty Froissart,-1
"Master of the Breviary of Jean Sans Peur, follower",-1
Master of the Flemish Boethius,-1
"Master of the Flemish Boethius, assistant",-1
"Beauford Master, follower",-1
Master of the Cambrai Missal,-1
Master of the London Wavrin,-1
Master of the Roman de Fauvel,-1
Perceval Master,-1
"Master of Queen Mary's Psalter, follower",-1
Montbaston Master,-1
Master of the Chattering Hands,-1
"Virgil Master, workshop",-1
Master au menton fuyant,-1
Potocki Atelier,-1
"Master of Bodleian Library, MS. Canon. Class. Lat. 65 and MS. Canon. Class. Lat. 123 (Attr)",-1
"Jean Le Noir or Bourgot, his daughter",-1
"Boethius Master, style",-1
Master of the Hieron,-1
Master of the Majesty,-1
"Catalan Master of St Mark, atelier",-1
Master of the Trivial Heads,-1
"Master of Girart de Roussillon, follower",-1
"Jean, Dreux, follower",-1
Priamo della Quercia,-1
"Flemish Baptist Master, workshop",-1
Master of the Madonnas of Humility,-1
Master of Death (Pierre Remiet?),-1
"Master of Guy de Laval, related to",-1
"Master of the Crucifixion of Idar-Oberstein, style",-1
Fiesole Illuminator,-1
"Coetivy Master, style",-1
"Coene, Jean, IV",-1
"Glockendon, Albrecht, the younger",-1
The Three Kings' Master,-1
Richard de Verdun,-1
Master of the Eng. 1 manuscript,-1
The Oriel Master,-1
Master of the Polemical Texts,-1
"Triboles, Demetrios",-1
"Stafford, Morrys",-1
"Dethick, William, Sir",-1
"Pygot, Robert",-1
"Candour, Thomas (Attr)",-1
"Scheerre, Herman (Attr)",-1
Master of the Van Hooff Prayer Book (Attr),-1
"Master of the Llangatock Hours, follower",-1
Maestro delle Deche di Alfonso d'Aragona,-1
Vespasiano da Bisticci's 'Fiesole' illuminator,-1
Orosius Master,-1
"William de Brailes, style",-1
Master of the Gospels of Abdinghof,-1
"Master of the Dark Eyes, group",-1
De Bois Master,-1
Fitzwarin Artist,-1
Master of Papeleu,-1
"Markant, Jean",-1
"Master of the Guise Hours, style",-1
Master of 1285,-1
"Giovanni da Tolosa, workshop",-1
"Bandini, John",-1
Mildmay Master,-1
Master del Lattanzio Riccardiano,-1
"Torelli, Filippo di Matteo, style",-1
Master T° Ve,-1
"Andrea da Firenze, style",-1
Glazier Bible group,-1
Filocolo Master,-1
De Foxton Master,-1
"""Illustrator A""",-1
Master of the Rational des divins offices,-1
Master of the Munich Boccaccio,-1
Crequy Master,-1
Master of the Vitez Livy,-1
"Coene, Jean, IV, style",-1
Master of the Missal of Cardinal Arcimboldo,-1
"Bedford Master, late style",-1
"Master of the Munich Golden Legend, circle",-1
"Master of Jouvenel des Ursins, group",-1
Master of Francois I of Brittany,-1
"Master of the London Wavrin, circle",-1
"Lygizos, Michael",-1
Master of the Donato Commission,-1
Master of the Cocharelli Codex,-1
"Manerius of Canterbury, style",-1
"Clovio, Giulio, follower",-1
"Master of Saint-Benoit, workshop",-1
Master of the Antiphonar of Padua,-1
"Egerton Master, workshop",-1
"Master of the Parement de Narbonne, follower",-1
Grillinger Bibel Workshop,-1
"Beurer, Wolfgang",-1
"Master of the Housebook, style",-1
"Master of the Dresden Prayerbook, follower",-1
Master of the Cronicha of Raffain Caresini,-1
"Cotton Nero A X, art. 3, artist (Attr)",-1
"Master of the Burgundian Prelates, workshop",-1
Master of the Royal Alexander (Attr),-1
"Gold Scrolls Group, circle",-1
"Vrelant, Willem, associate",-1
"Maitre Francois, style, related",-1
Boethius Master,-1
Giovanni Antonio di Gaspare da Pesaro (Attr),-1
"Maci, Jaquet, style",-1
"Talbot Master, circle",-1
"Horwer, Johannes",-1
Master of the Adelphes,-1
Watriquet Master,-1
"Markant, Jean, tied to workshop",-1
Pierars dou Tielt,-1
Gervasius Remensis,-1
"Corbie, school",-1
"Rapicano, Cola, workshop",-1
"Vie de Saint Denis Atelier, style",-1
Battista Rainaldi da Cingoli,-1
"Paris, workshop, style",-1
Johannes de Montelucio,-1
Master of the Vatican Homer,-1
Master of the Life of St. Maur,-1
"Workshop of the Life of St. Denis, Group III",-1
Workshop of the moralised Bible of Vienna,-1
Workshop of Alexandre,-1
Dominican Group associated with moralized Bibles at Toledo and Oxford,-1
"Maineri, Gian Francesco de",-1
"Rapicano, Cola, school",-1
"Evangelista da Reggio, Fra",-1
"Argenta, Jacopo Filippo d'",-1
"Master of Adolph of Cleves, circle",-1
"Master of the Dresden Prayerbook, circle",-1
Radulfus Beda,-1
Aqa Mirak,-1
"Parisian artists, group of",-1
"Master of the Chronique scandaleuse, style",-1
"Master of Martainville 183, circle",-1
"Galino, Antonio",-1
"Majorana, Cristoforo, workshop",-1
"Gioacchino di Gigantibus de Rottenburg, workshop",-1
"Durer, Albrecht, follower",-1
"Garsia, Stephanus",-1
"Altdorfer, Albrecht, school",-1
Master of the Speculum humane salvationis,-1
First Master of Bible Historiale of Jean de Berry,-1
"Dumonstier family, workshop",-1
"Varnucci, Bartolomeo d'Antonio",-1
Master of the Lee Hours,-1
"Master of the Putti, workshop",-1
Bezborodko Masters,-1
"Honore, Master, style",-1
Almagest Atelier (Attr),-1
"Debesc, Philibert",-1
Bute Master,-1
"Silvestro dei Gherarducci, style",-1
Master of Johannes Gielemans,-1
Master of the Grisailles Fleurdelisees,-1
"Brother Meynaert, style",-1
"Tedesco, Il, follower",-1
"Master of the Dominican Effigies, style",-1
"Haincelin, Jean",-1
"Master of the Méliacin, style",-1
"1520s Hours Workshop, circle",-1
"Bukhara, school",-1
"O'Doran, Hercules",-1
Illuminator of Cambrai 87,-1
"Illuminator of Cambrai 87, workshop",-1
"Le Tavernier, Jean, workshop",-1
"Master E.S., style",-1
Master of the Apocalypse Rose of the Sainte-Chapelle,-1
"Gold Scrolls Painter of Berlin, Kunstbibliothek, MS Grisebach, 4",-1
"Topplin, Elsbeth",-1
Richard of Verdun,-1
"Master of the Boqueteaux, workshop",-1
Master of Philippe of Croy,-1
"Jean, Dreux, close collaborator",-1
"Merevache, P.",-1
Ikhtiar al-Munshi,-1
"Master of Anthony of Burgundy, style",-1
Masters of Margiet Uutenham,-1
"Felice, Matteo (Attr)",-1
Hierotheos (monk),-1
"Mansel Master, workshop",-1
Ambrogio da Marliano,-1
"Fastolf Master, workshop",-1
"Coene, Jean, workshop",-1
"Coene, Jean, IV workshop",-1
"Klontzas, Giorgios",-1
Solomon b. Azriel,-1
Jacob b. Elia of Cali,-1
Saadiah b. David b. Halfon b. David b. Saadiah b. Amram b. Saadiah al-'Ansi,-1
Nethanel b. Shabbetai Norzi,-1
Hezekiah b. Nethanel,-1
Jacob b. Nethanel Norzi,-1
David b. Isaac b. Menahem,-1
David b. Isaac of Fulda,-1
Jacob b. Shalom al-Abyad,-1
"Howard, Henry, 6th Duke of Norfolk (donation)",-1
"Leipzig, Universitaetsbibliothek",-1
"Bentley, Thomas & Walford, B",-1
"Brasenose College Library, Oxford",-1
"Holy Trinity College Library, Oxford",-1
"Magdalen Hall Library, Oxford",-1
"Oriel College Library, Oxford",-1
Ecclesiastica Christi Cantuariae,-1
"Kantius, Antonius",-1
"Bodleian Library, Barocciani",-1
Aedes Jacobaei,-1
Bibliotheca Norfolciana in Collegio Greshamensi,-1
Bibliotheca Sionensis,-1
"De Stow-Langtoft, Symonds D'Ewes",-1
Ecclesia Cathedralis S. Petri apud Exoniam,-1
"Leneve, Peter Rousecroix",-1
"Seller, Abraam",-1
"Theyerus, Carolus",-1
Turris Londiniensis,-1
Moette & Boudot,-1
Theodorum Gotis et Joannem van Braam,-1
"Mencken, Ott. and Jo. Burchardo",-1
"Gangoin, Pierre",-1
Jo. Frid. Gle…?,-1
"Minden, Regierungsbibliothek",-1
Guerin | Barois,-1
Wetstenius and Smith,-1
"Krafft de Delminsingen, Raymundus",-1
"Samuelem Luchtmans, Johannem van Abcoude",-1
"Zaluski, Andrej Stanislaw",-1
Liburnia Collections,-1
"Bowle, Rev. John, A.M.",-1
"Otto, Jacob (Lindau, Germany)",-1
Bibliotheque de M. Le Duc de la Valliere,-1
"Haarlem, Stadsbibliotheek en Leeszaal",-1
"Cambis, Joseph-Louis Dominque de",-1
Booth & Berry,-1
Bibliotheca Naniana,-1
Johannis Baptistae Verdussen,-1
Gogue & Nee de la Rochelle,-1
"Nuernberg, Stadtbibliothek | Altdorf, Universitaet",-1
"Persan, Pierre Nicholas Casmir de",-1
Rochelle & Belin,-1
"Tilliard, Victor",-1
Turf Gallery,-1
J. Doll en Zoonen,-1
Wild and Altheer,-1
"Vatican City, Bibliotheca Alexandrina",-1
"Vatican City, Bibliotheca Ottoboniani (Biblioteca apostolica vaticana)",-1
"Vatican City, Bibliotheca palatina (Bibliotheca apostolica vaticana)",-1
Veuve Loxhay,-1
"Firenze, Libreria Riccardi",-1
"Florence, Libreria Riccardi",-1
Typis Bielingianis,-1
"Wahlen, August",-1
Von Beuth,-1
H. Palier et fils,-1
J. Sams,37234652
Abbey Villars,-1
Abbey Saint-Ghislain,-1
"Ess, Leander van",34580474
Tross | Jannet,-1
Vander Hey,7343134
St Martin-Tournai,-1
P. Dufart (Libraire),-1
"Royez, V.",-1
Luchtmans Leyden,312738099
"Luchtmans, Samuel",54325155
"Wolfenbuettel, Herzog August Bibliothek",125059269
"Abbot, William",30330265
Belvoir Castle,93639994
Whitmore & Lewis,-1
Saunders & Hodgson,-1
"D. Speare, Edinburgh",-1
Sotheby & Son,266573612
Aulne Abbey,-1
"Grabit, Silvestre",-1
"Maze, Viray",-1
"Buturlin, Dimitrii Petrovich, graf",174131903
"Bamberg, Oeffentliche Bibliothek",-1
P. den Hengst,127132068
"Metz, Bibliotheque municipale",154832138
"Metz, Bibliotheque universelle",-1
"London, Inner Temple",142800960
"De Vries, Jeronimo",213070011
Vanackere Pere,-1
"Rusand, De Bure",-1
Howell & Stewart,-1
"Renesse-Briedbach, C. W. De Le Comte",-1
Tipi Della Volpe Al Safsi,-1
"Zeelt, W. H.",-1
"Van Ess, Leander van",34580474
M.M. et J.J. de Bure,141463333
J.J. et M.J. de Bure,141463333
Fletcher & Wheatley,-1
Bibliotheque de M. le Baron Silvestre de Sacy,-1
Colomb De Batines,5029051
Regnard Silvestre,-1
Bouchard | Leblanc,-1
"Hannover, Stadt-Bibliothek | Hannover, Stadt-Archiv",-1
Bibliotheca Sussexiana,-1
"Van Bevere, Vandale",-1
English & Son,49261635
Potier & Robin,-1
The Collection of Prof. Maunoir of Geneva,-1
Stavelot Abbey,135558513
Silvestre & Jannet,19727105
St Urban Lucerne,-1
Cornelis Roos,117302942
Seminaire d'Autun,-1
J.F. Delion (Libraire),72792737
Maison Silvestre|Amedee Clerambault|Jannet,-1
Van Velthoven,65737917
"Du Lys, Chevalier",-1
Smith (Old Compton Street),-1
Southgate & Barrett,-1
"Verhulst, Ferdinand",108296791
Hotel des ventes,312730366
Thorpe Jr,100401729
Plymouth Free Public Library,-1
"Ashburnham, Bertram, 4th Earl of Ashburnham",59453999
"Aubry, August",69776396
"Lagasse,Van Mons,Heu",-1
Moruer & Budd,-1
Potier/De Lavialle,-1
"R. Isaac Dov, Bamberger of Wurzburg",-1
Silvestre | Tross | Jannet,-1
Maison Silvestre|Pierre Jannet|Amedee Clerambault,-1
"Lecerf, Julien",79040023
Silvestre | Tross,-1
Willis & Sotheran,150444807
Tipografia Ronchetti,-1
Sotheby & Wilkinson,158969630
"Boncompagni, Baldassare",202392039
"Claudin, Anatole",136467
Bibliotheque de Bruges,264983686
Herzoglicher S. Meiningischer Bibliothek,-1
Francois | Silvestre,66568752
Janet Paris,7404012
Ferdinand Heussner,-1
Muller (Amsterdam),47081768
"Mme. V. Adam, Douai",-1
"Techener, Jacques-Joseph",66832126
Antoine-Laurent Potier,-1
Bibliotheque d'Epinal,258474937
Techener | Pillet,-1
Charles Pillet,56635206
"Techener, J[acques-Joseph]",66832126
F. Heussner,-1
Westell (?),-1
Van Trigt,35787033
Nijhoff And Brill,25396418
"Halliwell, J. O.",46804188
Joseph-Leon Techener,7516234
Schlesinger Freres,-1
"Bernis, Merrick",-1
"Beijers, J. L.",138775911
M. Thomas,29541174
"Street, Mrs. Augustus Russell",-1
Phillips (Nottingham),-1
"Beghin, Potier",-1
Hotel Drouot,135492702
Jones Dublin,50917692
Baptist Seminary,128430681
"Potier, Labitte",-1
"Minutoli-Tegrimi, Eugenio",-1
"Poeldijk, Parochial Library",-1
"Arthur, Thomas",29547910
Pottier De Lalaine,-1
Della Biane,-1
"Olivier, Francois-Jean",17233631
Ellis & White,99801327
Pierre Rockx,-1
Morgand & Fatout,141712912
Pierre Kockx,-1
Hotel Drouot|Firmin-Didot|Delestre|Pawlowski,-1
"Bluff, Salle",-1
"Fontaine, Auguste",56743346
"Hotel Drouot, Labitte",-1
Hotel Drouot|Delestre|Pawlowski,-1
Lincoln Cathdral?,-1
"May, John J",9929232
"Furnival, F. J.",-1
"Hamilton, Duke 11th",-1
"Carmichael, Linda Washburn",-1
Damascene Morgand,143309716
"Cohn, A.",27432253
"Cooke, Joseph J.",24480740
Pawlowski & Paul,21672106
Carl Forster,74793877
Fontaine & Haverna,-1
"Paul, Emile, L. Huard et Guillemin",123485817
Bibliotheque d'Agen,133269316
Bibliotheque d'Ajaccio,-1
Bibliotheque de Beauvais,-1
Bibliotheque de Bourbourg,-1
Bibliotheque de Chalons-sur-Marne,168295979
Bibliotheque de Corbeil,-1
Bibliotheque de Gap,-1
Bibliotheque de Meaux,-1
Bibliotheque de Melun,-1
Bibliotheque de Moulins,131874586
Bibliotheque de Noyon,-1
Bibliotheque de Provins,-1
Bibliotheque de Saint-Quentin,132435039
Bibliotheque de Soissons,123374301
Bibliotheque de Vendome,142083552
Hotel Drouot | Porquet,-1
"Gregory, Caspar Rene",74647960
"Dodd, Mead & Co.",266483422
Ellis & Scrutton,-1
Bibliotheque d'Air-sur-la-Lys,-1
Bibliotheque d'Auch,-1
Bibliotheque de Bethune,-1
Bibliotheque de Calais,24738648
Bibliotheque de Rouen,127811314
Bibliotheque de Bourges,148091014
Bibliotheque de Brioude,-1
Bibliotheque de Gueret,-1
Bibliotheque de Lamballe,-1
Bibliotheque de Libourne,-1
Bibliotheque de Nancy,155991194
Bibliotheque de Hesdin,-1
Bibliotheque de Laval,263450957
Bibliotheque de Mende,-1
Bibliotheque de Roubaix,312736079
Bibliotheque de Saint-Amand,135010885
Bibliotheque de Saint-Pol,-1
Labitte | Techener,-1
St Ignatius Col,-1
"Labitte, Emile Paul et Cie",123485817
"Bibliotheque Nationale, fonds Libri et Barrois",-1
Bibliotheque Du Havre,140381479
Bibliotheque d'Alencon,154991680
Bibliotheque d'Evreux,168992468
Bibliotheque de Louviers,-1
Bibliotheque d'Abbeville,-1
Bibliotheque d'Aurillac,-1
Bibliotheque de Bayonne,130195428
Bibliotheque de Cahors,-1
Bibliotheque de Chateauroux,172590347
Bibliotheque de Digne,-1
Bibliotheque d'Hyeres,-1
Bibliotheque de Limoges,267892844
Bibliotheque de Narbonne,-1
Bibliotheque de Palais de Pau,-1
Bibliotheque de Perigeux,-1
Bibliotheque de Pontarlier,-1
Bibliotheque de Pontoise,-1
Bibliotheque de Rodez,-1
Bibliotheque de Saint-Germain en Laye,-1
Bibliotheque de Salins,-1
Bibliotheque de Versailles,141444750
Labitte & Paul,150428407
Bibliotheque de La Rochelle,147940341
Bibliotheque d'Orleans,265516821
Bibliotheque de Dijon,169261871
Bibliotheque de Grenoble,127815343
"Constantine, George",92783979
"Stevens, B. F.",131434984
"Surget, Linton, Mrs.",-1
Labitte & Paul | Delestre,-1
"Dirickx, Jean",77568050
"E. Galy, Docteur",-1
"Medlicott, William G.",-1
Bibliotheque de Chartres,129750491
"Bevagna, Biblioteca communale",-1
"Fabriano, Biblioteca comunale",-1
"Forli, Biblioteca comunale",145812906
"Gubbio, Biblioteca comunale",-1
"Gubbio, Biblioteca comunale, Fondo Vincenzo Armanni",-1
"Gubbio, Biblioteca comunale, Fondo dell'Ex-convento di S. Pietro",-1
"Gubbio, Pietro and Oderisi Lucarelle Archives",-1
"Pinerolo, Biblioteca comunale",273364565
"Pistoia, Biblioteca Fabroniana",172376403
"Pistoia, Biblioteca Forteguerri",148728231
"Savigno di Romagna, Biblioteca comunale",-1
"Serrasanquirico, Biblioteca comunale",-1
"Subiaco, Biblioteca dell'Abbazio",-1
"Brescia, Biblioteca Queriniana",129502232
"Hearst, Phoebe A.",47968612
